"product_id","product_name","category","discount_price_usd","actual_price_usd","discount_perc","rating","rating_count","review_title"
"B00LHZWD0C","Luxor 5 Subject Single Ruled Notebook - A4, 70 GSM, 300 pages","OfficeProducts","3.02","3.78","20","4.5","3785","Good note book,Five Star Product,Nothing,Not bad, decent buy,Amazing  quality,Good quality paper/binder/separator ( Value for money),Great for writing notes,One minus star is for one defective piece.."
"B08QDPB1SL","Duracell Chhota Power AA Battery Set of 10 Pcs","Electronics","2.28","2.64","14","4.4","2866","Does not fit the Duracell label,Very appropriate & long lasting cells,Uh should buy,Ok,Value for money,Great battery,Badhiya,Nice 👍"
"B07BRKK9JQ","Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)","Computers&Accessories","15.59","19.19","19","4.3","27223","Click-Bet,The alphabet doesn't light up,It is good but sometimes button got stuck and ruin your game,dont get your hopes too hight up,Good and superb but the RGB modes are less but good u can go for it,Itz mouse is so smout,Good,Cool looking"
"B01EZ0X3L8","SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)","Computers&Accessories","8.75","19.80","56","4.3","82356","Average pendrive with mobile connectivity,2 in 1 type c and usb,Worth for money,Fine purchase,Great to store memories and notes,Nice,Value for Money.,Very good product"
"B00LM4W1N2","Parker Classic Gold Gold Trim Ball Pen","OfficeProducts","5.76","7.20","20","4.3","5719","So good ,nice looking,Value for money and a nice product,Awesome Product,overrated,Really good,Good,It is very good 👍,Good"
"B0949SBKMP","boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3 Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)","Electronics","21.59","83.88","74","4","26880","It's pretty decent,Friendly product,I love its design btw it's a descent watch .,Excellent👍💯,The Blue color is worst. BUY RED ONE,Design very good,Its worth it,Very nice"
"B08YD264ZS","Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Work (Black)","Computers&Accessories","11.99","29.99","60","4.3","1690","Good,Quite Good, just a little too costly, but worth it,Best in this budget segment,Table is good,, wood is hard, legs are strong, but plastic frame is broken at one corner,The product quality is good. The size is small. It is stable not bending while working on table.,Good 👍,Perfect for WFH !,Best buy"
"B094JNXNPV","Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black","Computers&Accessories","3.59","4.79","25","4","2766","Ok cable,three pin with hybrid wire,Sturdy,Nice,Good.,So good,CarPlay Not supported,पैसा वसूल 🙂"
"B00GZLB57U","Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)","Computers&Accessories","2.86","8.39","66","4.4","8372","Good product,4 star overall,Good, nice worth it,Good cable,Good product,Reasonable price, good quality.,amazing,PERFECT!!"
"B07V82W5CN","HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Range 2.4G Wireless Technology / 3 Years Warranty (4SC12PA), Black","Computers&Accessories","16.19","26.38","39","4","7113","Great for typing horrible for gaming.,Performance good and smooth. 💖💖,Value for money,Keyboard,good for the price,This is the best wireless keyboard,Worth it product.......,Nice one"
"B077Z65HSD","boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)","Computers&Accessories","3.59","11.99","70","4.3","20850","Just buy it dont even 2nd guess it,Quality is good,Nylon braided quiet sturdy,Amazing,Feels like steel harnessed wire - strong,Sturdy and durable. Useful for charging Power Banks,good,Nice quality"
"B08HD7JQHX","HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones, Black","Computers&Accessories","2.39","5.99","60","3.3","2804","No TRRS to TRS converter in the box,Not suitable for DSLR camera,Good for beginners,OK,Don't buy,For beginners it's good,Average product,It is a good and useful mic for YouTube content maker"
"B0B31FR4Y2","Boult Audio Omega with 30dB ANC+ ENC, 32H Playtime, 45ms Latency Gaming Mode, Quad Mic Zen ENC, 3 Equalizer Modes, ANC, Type-C Fast Charging, IPX5 True Wireless in Ear Bluetooth Earbuds (Black)","Electronics","23.99","119.99","80","3.7","1986","Fits well in ears,Controls / Performance / backup,JUST OK,Good buy with small hiccups,Not good for gaming,Overall good product.,It's good,Active noise cancellation ok"
"B09Y14JLP3","STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White)","Electronics","1.19","5.99","80","4.1","2451","Totally worth rs99,Best,Good,Valuable,Fulfil purpose, easy to carry,Good product,Good product,Good"
"B09ZHCJDP1","Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop","Computers&Accessories","5.99","12.00","50","5","23","Very responsive and stylish mouse,Simply Awesome,Satisfactory but OTG not working,Satisfied with this wireless mouse,Overall performance is good.,Overall very happy with the product,Strong build with silent click,Excellent mouse for the price"
"B08C4Z69LN","Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A","Computers&Accessories","21.50","42.00","49","4.5","26194","FPS increased in games after installing it 😍,Worst Experience turned great,Very good product,Really increase performance,8gb ram r*8,It Worked,Good ram at good price.,Good RAM"
"B016XVRKZM","APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics","Computers&Accessories","39.59","49.20","20","3.9","15783","Most featured UPS,Not Sufficient for a 65 Sony 4K TV,Easy to install,Kind of useless for a PC with a GPU,How to return,Value for money,Big,Good stuff for it's purpose, it is working"
"B00LHZW3XY","Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages","OfficeProducts","1.50","2.16","31","4.4","8053","Value for money,Small-sized Notebook,Worthy for money,Quality,I think it is a normal product,Value for money,Quality,Quality Product"
"B098JYT4SY","Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)","Computers&Accessories","4.79","14.28","66","4.1","2809","Good work,super quality,Good mouse. Handy for work from home.,Good Mouse for Laptop,very nice to use and soundless,Good,At this price, it's definitely best. Good working and functioning.,Good"
"B08CFCK6CW","Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)","Electronics","14.39","95.99","85","3.6","25910","Worst product😡,Ok product,Good product 👍,Good. Does the Job,Fitting Issue and Charging issue,Not working.,Superb I love it,It's ok nice..but not up to the mark"
"B09P564ZTJ","Wembley LCD Writing Pad/Tab | Writing, Drawing, Reusable, Portable Pad with Colorful Letters | 9 Inch Graphic Tablet (Assorted)","Computers&Accessories","2.82","19.19","85","3.8","1173","Brightness effect,Birthday Gift for my nephew...,Product damage,Very good !,Nice product,Very good product,Just Ok Ok type Quality and costly, Not a Standard Quality Product.,Good quality product"
"B07MSLTW8Z","Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)","Computers&Accessories","6.59","23.99","73","3.6","6422","No any specific,Ok, in this price !,Write karte samay vibrate hota hai,Good but little hard to use on bed because of curvy edge,Poorly designed product,All over good product,Poor Stability,Good"
"B09N6TTHT6","E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)","Computers&Accessories","1.07","1.19","10","4.2","241","Good & attractive,Very versatile,Good,Good Product....,Good night light at 5Volt.,Pretty good product,Good,Nice bt it should be in direct plug not in usb"
"B09W5XR9RT","Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black","Computers&Accessories","11.64","23.99","51","4.4","184","Very good product.,Using as a spare cable in car,Sturdy, Durable, Fast Charging!,Good brand,It’s like original apple cable,One of the best wire ..,Super well build. Quality product worth the money,Good product"
"B098R25TGC","Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green)","Electronics","15.59","35.99","57","3.8","14629","[Updated] decent tws for under 1k,Sound clarity.,Good Product,Buds are very good Quality.,Nothing,Budget Friendly,Amazing sound,Good product..."
"B0B2PQL5N3","Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)","Computers&Accessories","2.76","11.99","77","4.2","1528","Worth the proce,Can't complain for the price,Good product,An Affordable Mouse Pad,Office only,Badiya,Worth it just for the cost to quality ratio.,Good.. But could've been excellent."
"B07DKZCZ89","Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green","Electronics","1.43","5.99","76","4.3","15032","Good quality,Good quality product,Must Go For It 🥰,Great case to carry charger or manage cabled products,Good,Rugged, compact. Would have been better with a loop to hold.,best for your earphones,Good"
"B08GYG6T12","SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty","Electronics","5.39","9.60","44","4.4","69585","Good Product But Spped Upto 30mbps,Nice,Regarding Card,Excellent SDCARD,Good,Fake product,Good,working fine read/write speed is good"
"B09BN2NPBD","DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More","Electronics","20.39","41.94","51","4.1","14371","Worst Quality Stand,Very productive product and value for money.,Good,It is functioning good,Product is good but RGB is of no use - RECOMMENDED FOR WHITE LIGHT,Nice,Worth for money,Good product for it's price range"
"B00J4YG0PC","Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)","OfficeProducts","6.73","8.64","22","4.4","3182","Good 👍,Product is Good,VALUE FOR MONEY,Worth it,Notebook is good and paking in very bad,Very nice book and good packaging,Nice set of 12 Lovely 😍 Books 📚,The books are beautiful"
"B073BRXPZX","Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)","Computers&Accessories","3.47","7.08","51","4.4","25886","worth buying this mouse!,Good,Traditional mouse that does the job,nice,GOOD PRODUCT AND GOOD QUALITY,Worth the price money and amazing built quality,Compact mouse,super comfortable"
"B08LHTJTBB","Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)","Computers&Accessories","7.19","23.99","70","4.4","4736","Price wise the best in Category,Laptop is not sitting properly on the stand.,Product Quality,A good product.,Awesome product,Not that good for heavy 17 inches laptops,Good product can be better,Value for money and compact"
"B07VTFN6HM","Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black","Computers&Accessories","67.19","88.20","24","4.4","73005","Good enough for now.. Could be better..,Amzon better then Flipcart & Others,Compact and Reliable 2TB External HDD: A Must-Have for Storing and Backing Up Your Data,💝👍One of the best available mechanical external hard disks,Nice,Woth Money,Good product,Heating problem"
"B008QS9J6Y","Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)","Computers&Accessories","23.88","31.14","23","4.3","20398","Amazing Product!,Good product at in this range.,Thik thak photo aa jata hai.,Good product,Review,Nice hd webcam,Not all of Logitech's products are excellent.,Decent buy for the price."
"B09M8888DM","Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector USB HUB(Grey)","Computers&Accessories","5.99","9.59","38","4.3","2125","Nice product,It works!,Indoor device, not for field use!,Does the job,Value for money product.,Good product,Till now...Using since 7 days..It's good,Useful USB multiplier"
"B07Z1YVP72","AirCase Protective Laptop Bag Sleeve fits Upto 15.6 Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty","Computers&Accessories","5.39","11.99","55","4.3","11330","Decent Prodyuct,Normal,Good product,Great product,Good product,perfect,Built quality of product is excellent,Excellent"
"B082FTPRSK","Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black)","Computers&Accessories","11.99","23.99","50","4.2","27441","Good for cooling,Not good for gaming,quality n performance,Good product,Nice performance,ABOVE AVERAGE,Good at this price (999),Works fine"
"B09RF2QXGX","Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black","Computers&Accessories","0.83","3.59","77","4.3","255","Good,Decent purchase,Awesome product,Worth,Does exactly what it meant to do !!!,Good product,Good,Worth buying"
